DataVenda;ValorVenda;IdFormaDePagamento;FormaPagamento;TipoFormaPagamento;NumeroParcelas;Cliente_Codigo;Cliente_Data_Nascimento;UF_Cliente;CanalVenda
2011-08-04 09:26:00;109,00;2;Visa;Cartão de Crédito;2;620456;1976-05-31;PI;
2011-08-04 09:49:00;51,30;3;MasterCard;Cartão de Crédito;0;620460;1983-01-14;SP;
2011-08-03 18:20:00;94,70;1;Boleto Bancário;Boleto Bancário;1;620463;1993-03-30;SP;google
2011-08-03 18:42:00;93,30;1;Boleto Bancário;Boleto Bancário;1;620464;1994-07-28;MA;
2011-08-03 20:27:00;219,30;2;Visa;Cartão de Crédito;5;620468;1991-02-28;RJ;
2011-08-03 23:16:00;93,30;3;MasterCard;Cartão de Crédito;2;620469;1990-06-15;MG;HiMidia
2011-08-03 20:51:00;58,30;1;Boleto Bancário;Boleto Bancário;1;620470;1985-03-26;PE;
2011-08-03 20:48:00;313,80;3;MasterCard;Cartão de Crédito;2;620471;1995-07-26;MA;HiMidia
2011-08-03 20:47:00;135,30;1;Boleto Bancário;Boleto Bancário;1;620472;1990-03-23;MG;
2011-08-03 21:07:00;79,30;3;MasterCard;Cartão de Crédito;0;620474;1958-12-21;TO;google
2011-08-04 17:03:00;192,00;2;Visa;Cartão de Crédito;2;620477;1975-01-21;AL;xptodcM2
2011-08-03 23:54:00;320,80;2;Visa;Cartão de Crédito;4;620481;1976-07-26;PI;xptopolosliNCL
2011-08-04 00:51:00;127,60;1;Boleto Bancário;Boleto Bancário;1;620483;1987-05-05;BA;google
2011-08-04 01:10:00;108,40;1;Boleto Bancário;Boleto Bancário;1;620484;1993-04-08;RJ;google
2011-08-04 06:26:00;440,80;2;Visa;Cartão de Crédito;10;620486;2011-05-27;SC;google
2011-08-04 07:42:00;155,60;2;Visa;Cartão de Crédito;2;620487;1992-12-18;MA;
2011-08-04 08:20:00;183,60;2;Visa;Cartão de Crédito;4;620489;1982-12-06;BA;HiMidia
2011-08-04 09:35:00;100,78;2;Visa;Cartão de Crédito;2;620493;1979-11-28;BA;
2011-08-04 15:29:00;630,50;2;Visa;Cartão de Crédito;2;620494;1990-08-17;MT;
2011-08-04 10:20:00;602,90;1;Boleto Bancário;Boleto Bancário;1;620495;1990-06-08;MG;xptoddpNCL
2011-08-04 10:28:00;193,30;3;MasterCard;Cartão de Crédito;1;620496;1983-04-29;SP;xptoddpM2
2011-08-04 10:59:00;98,55;1;Boleto Bancário;Boleto Bancário;1;620497;1974-12-21;SP;
2011-08-04 11:00:00;94,70;1;Boleto Bancário;Boleto Bancário;1;620498;1990-07-15;CE;google
2011-08-04 11:17:00;100,30;2;Visa;Cartão de Crédito;2;620499;1981-02-27;MA;google
2011-08-04 11:31:00;79,30;2;Visa;Cartão de Crédito;0;620499;1981-02-27;MA;google
2011-08-04 11:11:00;79,30;2;Visa;Cartão de Crédito;0;620499;1981-02-27;MA;google
2011-08-11 16:00:00;94,70;2;Visa;Cartão de Crédito;1;620499;1981-02-27;MA;
2011-08-04 11:13:00;93,30;2;Visa;Cartão de Crédito;2;620500;1985-11-18;MA;
2011-08-04 11:44:00;387,00;2;Visa;Cartão de Crédito;6;620501;1971-08-27;SP;google
2011-08-04 12:30:00;100,30;2;Visa;Cartão de Crédito;1;620503;1969-05-09;DF;buscape
2011-08-04 13:24:00;177,30;2;Visa;Cartão de Crédito;4;620506;1991-04-18;TO;google
2011-08-04 15:25:00;108,70;2;Visa;Cartão de Crédito;2;620506;1991-04-18;TO;google
2011-08-04 14:21:00;93,30;1;Boleto Bancário;Boleto Bancário;1;620508;1991-08-05;RJ;google
2011-08-04 14:29:00;72,30;1;Boleto Bancário;Boleto Bancário;1;620509;1983-03-30;RJ;google
2011-08-04 14:36:00;48,40;2;Visa;Cartão de Crédito;0;620510;1970-02-07;RJ;xptoddpNCL
2011-08-04 14:59:00;93,30;3;MasterCard;Cartão de Crédito;1;620511;1985-11-04;PB;google
2011-08-05 11:40:00;93,30;3;MasterCard;Cartão de Crédito;2;620511;1985-11-04;PB;google
2011-08-06 11:51:00;86,30;1;Boleto Bancário;Boleto Bancário;1;620513;1985-05-22;PB;
2011-08-04 15:55:00;86,30;1;Boleto Bancário;Boleto Bancário;1;620513;1985-05-22;PB;google
2011-08-04 16:03:00;121,30;3;MasterCard;Cartão de Crédito;3;620514;1984-05-17;PA;
2011-08-04 16:24:00;232,60;3;MasterCard;Cartão de Crédito;4;620515;1988-03-23;PE;
2011-08-04 16:30:00;189,40;2;Visa;Cartão de Crédito;4;620517;1982-09-06;ES;xptodcNCL
2011-08-04 17:44:00;145,10;1;Boleto Bancário;Boleto Bancário;1;620522;1982-12-26;BA;cotacota
2011-08-04 17:57:00;188,00;1;Boleto Bancário;Boleto Bancário;1;620523;1985-07-02;MA;yahoo
2011-08-04 23:09:00;373,60;2;Visa;Cartão de Crédito;9;620524;1975-09-16;SP;
2011-08-04 18:30:00;2141,60;2;Visa;Cartão de Crédito;10;620526;1968-10-04;PR;google
2011-08-04 18:43:00;209,00;1;Boleto Bancário;Boleto Bancário;1;620527;1981-07-09;MG;google
2011-08-05 01:43:00;114,30;3;MasterCard;Cartão de Crédito;2;620528;1991-07-25;MG;
2011-08-05 00:58:00;254,30;3;MasterCard;Cartão de Crédito;1;620528;1991-07-25;MG;
2011-08-04 20:25:00;72,30;1;Boleto Bancário;Boleto Bancário;1;620530;1991-04-05;MA;HiMidia
2011-08-04 20:26:00;581,60;3;MasterCard;Cartão de Crédito;6;620531;1975-07-13;SP;google
2011-08-21 16:06:00;72,90;1;Boleto Bancário;Boleto Bancário;1;620532;1989-08-23;SP;xptockjH2
2011-08-05 18:44:00;149,30;2;Visa;Cartão de Crédito;3;620535;1980-01-11;MA;HiMidia
2011-08-04 22:13:00;198,40;3;MasterCard;Cartão de Crédito;4;620536;1981-09-05;PE;google
2011-08-04 22:16:00;56,90;3;MasterCard;Cartão de Crédito;0;620537;1972-01-02;PE;google
2011-08-04 22:53:00;873,10;2;Visa;Cartão de Crédito;2;620539;1985-02-14;PR;
2011-08-04 22:40:00;135,30;1;Boleto Bancário;Boleto Bancário;1;620540;1980-05-12;PR;HiMidia
2011-08-04 23:15:00;1314,00;3;MasterCard;Cartão de Crédito;8;620543;1959-01-02;SP;
2011-08-05 10:00:00;849,00;2;Visa;Cartão de Crédito;10;620543;1959-01-02;SP;
2011-08-05 00:14:00;428,80;1;Boleto Bancário;Boleto Bancário;1;620544;1986-12-12;RJ;buscape
2011-08-05 00:11:00;198,30;1;Boleto Bancário;Boleto Bancário;1;620545;1985-08-15;ES;
2011-08-05 00:33:00;965,90;2;Visa;Cartão de Crédito;5;620546;1988-03-13;SP;
2011-08-05 04:12:00;68,91;2;Visa;Cartão de Crédito;0;620549;1983-10-24;SP;STB
2011-08-26 22:39:00;94,15;1;Boleto Bancário;Boleto Bancário;1;620549;1983-10-24;SP;STB
2011-08-05 09:33:00;51,30;1;Boleto Bancário;Boleto Bancário;1;620550;1989-01-21;MA;google
2011-08-05 11:07:00;79,30;1;Boleto Bancário;Boleto Bancário;1;620551;1980-06-10;MG;xptoddpNCL
2011-08-05 10:17:00;909,00;2;Visa;Cartão de Crédito;8;620552;1931-01-29;SP;google
2011-08-05 11:41:00;212,30;1;Boleto Bancário;Boleto Bancário;1;620556;1988-05-18;SP;google
2011-08-17 13:43:00;686,90;2;Visa;Cartão de Crédito;10;620556;1988-05-18;SP;google
2011-08-05 11:43:00;561,30;2;Visa;Cartão de Crédito;10;620557;1990-05-10;RJ;google
2011-08-09 19:30:00;107,30;2;Visa;Cartão de Crédito;2;620558;1987-11-23;GO;google
2011-08-05 13:10:00;260,60;3;MasterCard;Cartão de Crédito;6;620559;1980-07-13;MG;google
2011-08-05 14:57:00;313,30;2;Visa;Cartão de Crédito;7;620559;1980-07-13;MG;
2011-08-05 13:10:00;635,80;3;MasterCard;Cartão de Crédito;7;620560;1980-06-13;SP;
2011-08-05 13:57:00;387,00;2;Visa;Cartão de Crédito;6;620562;1958-11-23;SP;
2011-08-05 13:35:00;58,30;2;Visa;Cartão de Crédito;0;620563;1984-09-01;PR;HiMidia
2011-08-05 13:58:00;114,30;2;Visa;Cartão de Crédito;2;620565;1992-04-26;SC;google
2011-08-05 13:58:00;192,00;2;Visa;Cartão de Crédito;4;620566;1963-09-09;PI;
2011-08-05 14:38:00;342,90;2;Visa;Cartão de Crédito;8;620566;1963-09-09;PI;
2011-08-13 10:10:00;214,00;2;Visa;Cartão de Crédito;5;620566;1963-09-09;PI;
2011-08-05 14:08:00;309,00;2;Visa;Cartão de Crédito;7;620567;1956-10-16;PI;
2011-08-05 14:34:00;508,40;1;Boleto Bancário;Boleto Bancário;1;620567;1956-10-16;PI;
2011-08-05 14:33:00;79,30;1;Boleto Bancário;Boleto Bancário;1;620570;1984-09-30;RJ;
2011-08-05 14:58:00;138,80;1;Boleto Bancário;Boleto Bancário;1;620573;1972-06-27;PE;xptoddpNCL
2011-08-05 15:21:00;129,37;1;Boleto Bancário;Boleto Bancário;1;620574;1988-01-19;PA;
2011-08-17 17:20:00;129,37;2;Visa;Cartão de Crédito;3;620574;1988-01-19;PA;
2011-08-05 16:20:00;109,00;3;MasterCard;Cartão de Crédito;2;620576;1980-10-27;SP;google
2011-08-05 18:32:00;192,00;2;Visa;Cartão de Crédito;4;620581;1981-06-17;PI;
2011-08-22 09:32:00;1037,30;2;Visa;Cartão de Crédito;10;620581;1981-06-17;PI;
2011-08-23 18:35:00;192,00;2;Visa;Cartão de Crédito;4;620581;1981-06-17;PI;
2011-08-05 18:36:00;307,00;2;Visa;Cartão de Crédito;7;620583;1953-02-04;BA;
2011-08-05 19:15:00;93,30;2;Visa;Cartão de Crédito;2;620584;1994-04-07;AP;google
2011-08-20 13:44:00;79,30;1;Boleto Bancário;Boleto Bancário;1;620584;1994-04-07;AP;google
2011-08-18 23:35:00;72,30;2;Visa;Cartão de Crédito;0;620584;1994-04-07;AP;google
2011-08-23 19:19:00;79,30;1;Boleto Bancário;Boleto Bancário;1;620584;1994-04-07;AP;google
2011-08-05 19:48:00;208,00;2;Visa;Cartão de Crédito;3;620585;1975-06-07;BA;HiMidia
2011-08-05 20:04:00;208,00;2;Visa;Cartão de Crédito;4;620586;1965-09-05;BA;HiMidia
2011-08-05 20:15:00;208,00;2;Visa;Cartão de Crédito;5;620587;1957-08-02;BA;HiMidia
2011-08-05 20:27:00;208,00;2;Visa;Cartão de Crédito;2;620588;1956-07-12;BA;HiMidia
2011-08-05 21:17:00;58,30;2;Visa;Cartão de Crédito;0;620589;1981-10-20;ES;
2011-08-05 22:49:00;99,40;3;MasterCard;Cartão de Crédito;1;620591;1971-02-25;RJ;google
2011-08-24 19:27:00;99,40;2;Visa;Cartão de Crédito;2;620591;1971-02-25;RJ;google
2011-08-28 13:33:00;209,00;2;Visa;Cartão de Crédito;1;620592;1988-09-07;PE;
2011-08-05 23:27:00;261,58;3;MasterCard;Cartão de Crédito;4;620592;1988-09-07;PE;
2011-08-05 23:00:00;145,10;3;MasterCard;Cartão de Crédito;2;620593;1984-04-21;SP;compra3
2011-08-08 18:52:00;51,30;3;MasterCard;Cartão de Crédito;0;620594;1987-09-22;SP;google
2011-08-06 20:36:00;268,30;3;MasterCard;Cartão de Crédito;3;620595;1980-08-05;MS;google
2011-08-05 23:15:00;205,30;2;Visa;Cartão de Crédito;5;620596;1984-04-12;PR;google
2011-08-05 23:18:00;282,30;2;Visa;Cartão de Crédito;7;620597;1979-08-17;SP;google
2011-08-06 09:01:00;217,90;3;MasterCard;Cartão de Crédito;1;620598;1986-12-02;SP;
2011-08-06 01:19:00;1197,20;3;MasterCard;Cartão de Crédito;10;620598;1986-12-02;SP;google
2011-08-06 09:07:00;402,70;3;MasterCard;Cartão de Crédito;10;620598;1986-12-02;SP;
2011-08-06 01:12:00;177,30;2;Visa;Cartão de Crédito;3;620599;1992-10-09;SP;google
2011-08-06 01:15:00;79,30;1;Boleto Bancário;Boleto Bancário;1;620600;1981-01-23;RJ;HiMidia
2011-08-06 07:30:00;79,30;1;Boleto Bancário;Boleto Bancário;1;620603;1971-03-24;SP;HiMidia
2011-08-06 09:56:00;515,40;2;Visa;Cartão de Crédito;6;620607;1987-12-08;MG;google
2011-08-08 12:13:00;515,40;2;Visa;Cartão de Crédito;6;620607;1987-12-08;MG;google
2011-08-06 10:24:00;110,80;2;Visa;Cartão de Crédito;2;620608;1988-05-11;SP;google
2011-08-06 10:29:00;246,60;2;Visa;Cartão de Crédito;3;620609;1990-02-18;PB;google
2011-08-06 12:18:00;325,00;3;MasterCard;Cartão de Crédito;7;620610;1990-02-15;RJ;google
2011-08-06 14:13:00;345,40;2;Visa;Cartão de Crédito;1;620614;1989-08-16;RJ;cotacota
2011-08-06 14:36:00;98,55;1;Boleto Bancário;Boleto Bancário;1;620615;1984-04-05;PR;muccashop
2011-08-06 14:57:00;409,00;2;Visa;Cartão de Crédito;3;620616;1981-10-21;SP;cotacota
2011-08-06 14:57:00;204,60;2;Visa;Cartão de Crédito;5;620617;1982-12-11;AC;HiMidia
2011-08-06 18:28:00;351,60;2;Visa;Cartão de Crédito;8;620618;1991-05-29;MG;
2011-08-06 16:47:00;98,80;1;Boleto Bancário;Boleto Bancário;1;620619;1978-03-12;SC;HiMidia
2011-08-06 17:05:00;109,00;1;Boleto Bancário;Boleto Bancário;1;620620;1990-02-17;SP;HiMidia
2011-08-06 17:04:00;204,60;1;Boleto Bancário;Boleto Bancário;1;620621;1985-10-31;SP;HiMidia
2011-08-06 17:43:00;342,50;3;MasterCard;Cartão de Crédito;4;620622;1985-11-27;SP;google
2011-08-06 17:56:00;87,40;1;Boleto Bancário;Boleto Bancário;1;620623;1981-10-14;SP;HiMidia
2011-08-06 19:18:00;135,30;1;Boleto Bancário;Boleto Bancário;1;620624;1994-11-05;ES;
2011-08-06 19:54:00;114,30;1;Boleto Bancário;Boleto Bancário;1;620625;1984-01-18;PR;
2011-08-06 20:11:00;141,40;2;Visa;Cartão de Crédito;1;620626;1990-02-14;SP;HiMidia
2011-08-06 20:45:00;249,34;2;Visa;Cartão de Crédito;1;620629;1986-01-18;SP;HiMidia
2011-08-06 21:19:00;51,30;3;MasterCard;Cartão de Crédito;0;620631;1965-07-27;SP;yahoo
2011-08-14 22:16:00;51,30;3;MasterCard;Cartão de Crédito;0;620631;1965-07-27;SP;google
2011-08-06 22:05:00;90,50;1;Boleto Bancário;Boleto Bancário;1;620632;1993-08-12;SP;cotacota
2011-08-06 22:55:00;90,50;1;Boleto Bancário;Boleto Bancário;1;620632;1993-08-12;SP;cotacota
2011-08-07 04:13:00;838,00;2;Visa;Cartão de Crédito;6;620634;1956-02-17;SP;google
2011-08-07 09:56:00;257,80;2;Visa;Cartão de Crédito;6;620635;1967-03-19;CE;
2011-08-18 19:06:00;176,60;2;Visa;Cartão de Crédito;4;620637;1990-09-05;RS;google
2011-08-16 22:25:00;109,00;2;Visa;Cartão de Crédito;2;620640;1994-03-28;CE;
2011-08-07 12:24:00;135,30;3;MasterCard;Cartão de Crédito;3;620640;1994-03-28;CE;
2011-08-07 12:32:00;208,00;3;MasterCard;Cartão de Crédito;5;620641;1993-05-25;MA;google
2011-08-07 12:45:00;82,45;1;Boleto Bancário;Boleto Bancário;1;620642;1988-03-03;SP;google
2011-08-09 11:10:00;188,00;3;MasterCard;Cartão de Crédito;4;620643;1966-01-17;SC;
2011-08-07 15:56:00;622,60;3;MasterCard;Cartão de Crédito;1;620650;1984-12-11;SP;HiMidia
2011-08-07 15:58:00;51,30;1;Boleto Bancário;Boleto Bancário;1;620651;1994-03-10;RN;HiMidia
2011-08-07 16:34:00;51,30;1;Boleto Bancário;Boleto Bancário;1;620651;1994-03-10;RN;HiMidia
2011-08-07 16:37:00;51,30;1;Boleto Bancário;Boleto Bancário;1;620651;1994-03-10;RN;
2011-08-07 16:04:00;313,80;1;Boleto Bancário;Boleto Bancário;1;620652;1981-05-29;SP;
2011-08-07 16:34:00;399,20;2;Visa;Cartão de Crédito;6;620653;1978-09-11;SP;google
2011-08-24 15:12:00;139,00;2;Visa;Cartão de Crédito;2;620654;1987-04-14;SP;google
2011-08-23 17:19:00;147,40;2;Visa;Cartão de Crédito;3;620654;1987-04-14;SP;google
2011-08-07 17:02:00;209,00;3;MasterCard;Cartão de Crédito;5;620655;1966-05-09;MG;
2011-08-07 18:39:00;288,60;2;Visa;Cartão de Crédito;7;620658;1988-01-14;SP;google
2011-08-07 19:07:00;309,00;1;Boleto Bancário;Boleto Bancário;1;620660;1988-04-01;RS;google
2011-08-07 21:21:00;184,30;1;Boleto Bancário;Boleto Bancário;1;620660;1988-04-01;RS;google
2011-08-12 21:49:00;184,30;1;Boleto Bancário;Boleto Bancário;1;620660;1988-04-01;RS;google
2011-08-07 19:14:00;275,30;3;MasterCard;Cartão de Crédito;3;620661;1985-05-20;MG;
2011-08-07 19:15:00;254,30;2;Visa;Cartão de Crédito;6;620662;1981-05-24;RS;NULL
2011-08-07 19:22:00;145,10;2;Visa;Cartão de Crédito;3;620663;1991-10-15;MG;
2011-08-07 19:31:00;79,30;2;Visa;Cartão de Crédito;0;620664;1982-07-15;RJ;
2011-08-07 19:47:00;219,30;3;MasterCard;Cartão de Crédito;3;620665;1990-03-15;MA;muccashop
2011-08-07 20:10:00;273,20;2;Visa;Cartão de Crédito;1;620666;1978-04-01;SP;HiMidia
2011-08-07 20:52:00;232,60;2;Visa;Cartão de Crédito;1;620668;1980-02-02;RS;HiMidia
2011-08-07 21:51:00;114,30;2;Visa;Cartão de Crédito;2;620670;1991-05-16;MS;google
2011-08-07 21:16:00;982,60;1;Boleto Bancário;Boleto Bancário;1;620671;1983-04-05;MA;xptolookpaiNCL
2011-08-14 16:00:00;157,00;1;Boleto Bancário;Boleto Bancário;1;620671;1983-04-05;MA;google
2011-08-23 13:34:00;157,00;1;Boleto Bancário;Boleto Bancário;1;620671;1983-04-05;MA;google
2011-08-25 01:37:00;233,30;1;Boleto Bancário;Boleto Bancário;1;620671;1983-04-05;MA;google
2011-08-25 14:17:00;585,60;2;Visa;Cartão de Crédito;2;620673;1983-07-09;BA;NULL
2011-08-15 22:22:00;71,60;2;Visa;Cartão de Crédito;0;620673;1983-07-09;BA;xptockjmH2
2011-08-15 21:49:00;163,30;2;Visa;Cartão de Crédito;3;620673;1983-07-09;BA;xptockjmH2
2011-08-08 18:04:00;240,30;3;MasterCard;Cartão de Crédito;2;620673;1983-07-09;BA;NULL
2011-08-09 10:28:00;177,30;3;MasterCard;Cartão de Crédito;3;620673;1983-07-09;BA;xptolookcpH2
2011-08-25 08:10:00;209,00;1;Boleto Bancário;Boleto Bancário;1;620676;1992-08-30;PI;
2011-08-09 01:30:00;169,60;3;MasterCard;Cartão de Crédito;1;620678;1990-01-01;SP;HiMidia
2011-08-09 19:19:00;51,30;3;MasterCard;Cartão de Crédito;0;620678;1990-01-01;SP;HiMidia
2011-08-08 02:50:00;93,30;3;MasterCard;Cartão de Crédito;1;620678;1990-01-01;SP;HiMidia
2011-08-08 03:05:00;339,00;2;Visa;Cartão de Crédito;6;620679;1989-05-17;SP;google
2011-08-08 09:07:00;107,30;3;MasterCard;Cartão de Crédito;2;620680;1991-04-01;MG;google
2011-08-08 09:43:00;58,30;2;Visa;Cartão de Crédito;0;620683;1991-04-23;MG;
2011-08-08 10:04:00;461,50;2;Visa;Cartão de Crédito;1;620684;1984-07-23;SP;google
2011-08-08 16:14:00;205,30;2;Visa;Cartão de Crédito;5;620685;1985-11-01;CE;
2011-08-08 10:49:00;277,60;1;Boleto Bancário;Boleto Bancário;1;620686;1986-05-04;SP;
2011-08-08 11:52:00;288,60;3;MasterCard;Cartão de Crédito;2;620687;1992-08-21;SP;xptotop10pH
2011-08-08 11:37:00;553,90;3;MasterCard;Cartão de Crédito;10;620687;1992-08-21;SP;xptotop10pH
2011-08-15 16:03:00;58,30;3;MasterCard;Cartão de Crédito;0;620687;1992-08-21;SP;xptotop10pH
2011-08-28 05:15:00;413,00;2;Visa;Cartão de Crédito;4;620687;1992-08-21;SP;xptoprllisaH
2011-08-28 05:22:00;79,30;2;Visa;Cartão de Crédito;0;620687;1992-08-21;SP;xptoprllisaH
2011-08-28 19:57:00;58,30;2;Visa;Cartão de Crédito;0;620687;1992-08-21;SP;xptoprllisaH
2011-08-26 20:09:00;378,30;2;Visa;Cartão de Crédito;1;620687;1992-08-21;SP;xptoprllisaH
2011-08-28 21:48:00;79,30;3;MasterCard;Cartão de Crédito;0;620687;1992-08-21;SP;xptoprllisaH
2011-08-08 11:55:00;1145,83;3;MasterCard;Cartão de Crédito;1;620689;1981-03-04;SP;google
2011-08-09 20:44:00;1293,73;3;MasterCard;Cartão de Crédito;2;620689;1981-03-04;SP;
2011-08-08 12:26:00;94,70;1;Boleto Bancário;Boleto Bancário;1;620690;1986-07-22;RJ;google
2011-08-08 12:29:00;143,70;2;Visa;Cartão de Crédito;3;620691;1991-11-02;MA;google
2011-08-16 13:29:00;158,30;2;Visa;Cartão de Crédito;3;620691;1991-11-02;MA;google
2011-08-08 13:08:00;138,80;2;Visa;Cartão de Crédito;2;620693;1982-10-20;SP;google
2011-08-08 16:31:00;78,60;1;Boleto Bancário;Boleto Bancário;1;620694;1995-11-03;PI;google
2011-08-09 00:14:00;58,30;1;Boleto Bancário;Boleto Bancário;1;620694;1995-11-03;PI;google
2011-08-08 23:59:00;58,30;1;Boleto Bancário;Boleto Bancário;1;620694;1995-11-03;PI;google
2011-08-08 13:50:00;430,00;3;MasterCard;Cartão de Crédito;3;620696;1981-07-19;SP;
2011-08-08 14:04:00;430,00;3;MasterCard;Cartão de Crédito;3;620696;1981-07-19;SP;
2011-08-08 14:02:00;618,00;2;Visa;Cartão de Crédito;10;620697;1965-10-20;MG;google
2011-08-08 15:00:00;333,40;2;Visa;Cartão de Crédito;8;620698;1968-04-05;SC;
2011-08-08 14:22:00;141,40;2;Visa;Cartão de Crédito;1;620699;1980-01-11;PE;HiMidia
2011-08-08 14:29:00;379,00;3;MasterCard;Cartão de Crédito;1;620700;1993-01-29;BA;
2011-08-08 14:54:00;86,30;1;Boleto Bancário;Boleto Bancário;1;620702;1984-06-17;SP;google
2011-08-08 15:20:00;337,60;3;MasterCard;Cartão de Crédito;3;620705;1984-03-06;DF;
2011-08-09 12:05:00;72,30;1;Boleto Bancário;Boleto Bancário;1;620706;1990-09-19;CE;
2011-08-08 15:41:00;204,60;3;MasterCard;Cartão de Crédito;2;620707;1966-05-27;MT;google
2011-08-08 16:34:00;169,00;2;Visa;Cartão de Crédito;3;620708;1986-10-29;PE;HiMidia
2011-08-10 17:43:00;899,00;1;Boleto Bancário;Boleto Bancário;1;620711;1965-12-12;PR;google
2011-08-09 10:41:00;121,30;1;Boleto Bancário;Boleto Bancário;1;620713;1987-02-07;CE;google
2011-08-08 16:40:00;176,60;3;MasterCard;Cartão de Crédito;4;620713;1987-02-07;CE;google
2011-08-08 19:50:00;135,30;1;Boleto Bancário;Boleto Bancário;1;620716;1990-10-04;PR;google
2011-08-09 17:28:00;135,30;1;Boleto Bancário;Boleto Bancário;1;620716;1990-10-04;PR;google
2011-08-09 11:17:00;149,30;1;Boleto Bancário;Boleto Bancário;1;620717;1990-01-26;MT;google
2011-08-08 17:44:00;183,60;1;Boleto Bancário;Boleto Bancário;1;620717;1990-01-26;MT;google
2011-08-16 23:41:00;204,60;1;Boleto Bancário;Boleto Bancário;1;620719;1980-01-14;MG;google
2011-08-08 18:39:00;109,00;2;Visa;Cartão de Crédito;2;620721;1991-09-05;RR;HiMidia
2011-08-08 18:42:00;82,45;2;Visa;Cartão de Crédito;1;620722;1982-06-24;SP;muccashop
2011-08-08 19:00:00;189,90;3;MasterCard;Cartão de Crédito;4;620723;1967-02-17;RJ;
2011-08-08 19:02:00;94,70;1;Boleto Bancário;Boleto Bancário;1;620724;1992-06-25;SP;google
2011-08-09 15:29:00;94,70;1;Boleto Bancário;Boleto Bancário;1;620724;1992-06-25;SP;google
2011-08-08 19:43:00;100,30;2;Visa;Cartão de Crédito;2;620726;1972-12-31;RS;xptotop10pNCL
2011-08-08 19:59:00;138,80;3;MasterCard;Cartão de Crédito;3;620727;1983-12-26;AL;google
2011-08-08 19:53:00;786,20;3;MasterCard;Cartão de Crédito;5;620728;1973-09-27;DF;
2011-08-15 19:38:00;1133,60;3;MasterCard;Cartão de Crédito;10;620728;1973-09-27;DF;
2011-08-24 09:00:00;925,50;2;Visa;Cartão de Crédito;10;620728;1973-09-27;DF;
2011-08-09 18:18:00;609,20;2;Visa;Cartão de Crédito;1;620731;1952-01-23;SP;google
2011-08-08 21:15:00;166,00;3;MasterCard;Cartão de Crédito;3;620734;1993-02-24;PR;google
2011-08-14 19:05:00;396,40;1;Boleto Bancário;Boleto Bancário;1;620734;1993-02-24;PR;
2011-08-13 12:17:00;234,70;2;Visa;Cartão de Crédito;4;620735;1987-01-11;MS;
2011-08-08 21:37:00;149,30;2;Visa;Cartão de Crédito;1;620735;1987-01-11;MS;google
2011-08-08 21:09:00;79,30;1;Boleto Bancário;Boleto Bancário;1;620736;1991-03-23;MA;
2011-08-10 11:27:00;166,00;3;MasterCard;Cartão de Crédito;3;620737;1986-01-06;SP;google
2011-08-08 21:29:00;429,40;2;Visa;Cartão de Crédito;4;620738;1960-10-20;SP;
2011-08-08 21:59:00;431,40;2;Visa;Cartão de Crédito;1;620739;1989-11-22;GO;HiMidia
2011-08-08 22:07:00;109,00;1;Boleto Bancário;Boleto Bancário;1;620740;1979-11-07;MA;
2011-08-14 22:40:00;100,30;2;Visa;Cartão de Crédito;2;620742;1975-10-30;PI;google
2011-08-08 22:35:00;121,30;2;Visa;Cartão de Crédito;2;620743;1991-04-24;CE;google
2011-08-25 15:43:00;169,00;2;Visa;Cartão de Crédito;2;620743;1991-04-24;CE;HiMidia
2011-08-10 17:39:00;199,00;2;Visa;Cartão de Crédito;4;620744;1991-10-30;RN;
2011-08-08 22:37:00;107,30;1;Boleto Bancário;Boleto Bancário;1;620745;1981-11-15;RJ;HiMidia
2011-08-09 00:13:00;288,60;2;Visa;Cartão de Crédito;7;620750;1973-06-04;AL;HiMidia
2011-08-09 00:48:00;429,30;2;Visa;Cartão de Crédito;3;620751;1988-01-09;SC;
2011-08-09 00:55:00;205,30;2;Visa;Cartão de Crédito;2;620751;1988-01-09;SC;
2011-08-15 01:53:00;677,80;2;Visa;Cartão de Crédito;1;620751;1988-01-09;SC;
2011-08-15 02:18:00;1075,30;2;Visa;Cartão de Crédito;10;620751;1988-01-09;SC;
